student_id,centre_id,distance
S01134,C018,435.39
S01134,C019,388.658
S01134,C020,184.74
S01135,C001,523.59
S01135,C002,507.245
S01135,C003,648.148
S01135,C004,649.522
S01135,C005,750.225
S01135,C006,241.599
S01135,C007,351.143
S01135,C008,386.465
S01135,C009,564.626
S01135,C010,670.8
S01135,C011,700.834
S01135,C012,697.595
S01135,C013,737.203
S01135,C014,707.662
S01135,C015,823.294
S01135,C016,56.569
S01135,C017,191.017
S01135,C018,300.55
S01135,C019,376.565
S01135,C020,381.141
S01136,C001,685.553
S01136,C002,626.996
S01136,C003,740.252
S01136,C004,715.46
S01136,C005,793.443
S01136,C006,16.097
S01136,C007,184.345
S01136,C008,178.364
S01136,C009,382.938
S01136,C010,498.263
S01136,C011,576.62
S01136,C012,610.687
S01136,C013,671.313
S01136,C014,673.948
S01136,C015,825.188
S01136,C016,291.693
S01136,C017,383.228
S01136,C018,507.166
S01136,C019,567.492
S01136,C020,409.9
S01137,C001,886.912
S01137,C002,767.628
S01137,C003,794.145
S01137,C004,726.636
S01137,C005,735.749
S01137,C006,467.924
S01137,C007,321.101
S01137,C008,304.29
S01137,C009,108.338
S01137,C010,65.846
S01137,C011,236.414
S01137,C012,345.683
S01137,C013,426.869
S01137,C014,499.358
S01137,C015,674.205
S01137,C016,720.13
S01137,C017,723.714
S01137,C018,833.777
S01137,C019,851.282
S01137,C020,515.379
S01138,C001,51.79
S01138,C002,84.627
S01138,C003,208.318
S01138,C004,266.872
S01138,C005,379.512
S01138,C006,651.191
S01138,C007,620.256
S01138,C008,696.386
S01138,C009,748.1
S01138,C010,797.095
S01138,C011,709.368
S01138,C012,627.326
S01138,C013,606.088
S01138,C014,519.069
S01138,C015,517.426
S01138,C016,480.73
S01138,C017,321.225
S01138,C018,259.565
S01138,C019,177.731
S01138,C020,325.481
S01139,C001,515.641
S01139,C002,503.658
S01139,C003,646.296
S01139,C004,649.883
S01139,C005,751.976
S01139,C006,259.08
S01139,C007,367.441
S01139,C008,403.66
S01139,C009,580.647
S01139,C010,686.234
S01139,C011,713.821
S01139,C012,708.492
S01139,C013,746.684
S01139,C014,715.17
S01139,C015,827.902
S01139,C016,39.467
S01139,C017,182.656
S01139,C018,288.395
S01139,C019,366.065
S01139,C020,386.737
S01140,C001,570.197
S01140,C002,441.447
S01140,C003,342.518
S01140,C004,263.513
S01140,C005,182.444
S01140,C006,762.814
S01140,C007,622.05
S01140,C008,686.578
S01140,C009,582.071
S01140,C010,547.047
S01140,C011,382.759
S01140,C012,267.794
S01140,C013,190.691
S01140,C014,116.052
S01140,C015,62.583
S01140,C016,798.735
S01140,C017,679.704
S01140,C018,708.149
S01140,C019,659.164
S01140,C020,407.792
S01141,C001,462.139
S01141,C002,365.525
S01141,C003,217.665
S01141,C004,180.903
S01141,C005,83.852
S01141,C006,864.833
S01141,C007,751.981
S01141,C008,825.331
S01141,C009,762.121
S01141,C010,747.143
S01141,C011,592.183
S01141,C012,477.112
S01141,C013,407.21
S01141,C014,315.581
S01141,C015,171.189
S01141,C016,822.367
S01141,C017,677.148
S01141,C018,665.139
S01141,C019,595.366
S01141,C020,469.04
S01142,C001,199.14
S01142,C002,128.519
S01142,C003,52.728
S01142,C004,132.951
S01142,C005,228.931
S01142,C006,734.776
S01142,C007,667.015
S01142,C008,745.063
S01142,C009,750.878
S01142,C010,776.088
S01142,C011,658.321
S01142,C012,559.028
S01142,C013,518.529
S01142,C014,422.316
S01142,C015,376.66
S01142,C016,616.34
S01142,C017,459.343
S01142,C018,419.873
S01142,C019,342.233
S01142,C020,352.587
S01143,C001,684.717
S01143,C002,603.633
S01143,C003,696.307
S01143,C004,659.027
S01143,C005,723.274
S01143,C006,110.244
S01143,C007,64.263
S01143,C008,64.887
S01143,C009,258.464
S01143,C010,373.059
S01143,C011,453.498
S01143,C012,495.612
S01143,C013,561.26
S01143,C014,574.986
S01143,C015,736.177
S01143,C016,374.806
S01143,C017,423.663
S01143,C018,547.103
S01143,C019,592.204
S01143,C020,357.439
S01144,C001,302.383
S01144,C002,214.673
S01144,C003,61.738
S01144,C004,84.72
S01144,C005,134.806
S01144,C006,778.37
S01144,C007,690.293
S01144,C008,767.435
S01144,C009,744.888
S01144,C010,754.565
S01144,C011,620.566
S01144,C012,513.071
S01144,C013,460.848
S01144,C014,362.346
S01144,C015,285.223
S01144,C016,692.997
S01144,C017,540.395
S01144,C018,514.276
S01144,C019,440.378
S01144,C020,381.813
S01145,C001,550.171
S01145,C002,414.059
S01145,C003,369.699
S01145,C004,289.823
S01145,C005,269.836
S01145,C006,611.413
S01145,C007,465.441
S01145,C008,528.517
S01145,C009,428.617
S01145,C010,406.891
S01145,C011,256.806
S01145,C012,146.548
S01145,C013,107.474
S01145,C014,47.869
S01145,C015,216.778
S01145,C016,679.29
S01145,C017,579.692
S01145,C018,632.087
S01145,C019,600.124
S01145,C020,290.504
S01146,C001,415.042
S01146,C002,323.095
S01146,C003,172.515
S01146,C004,147.55
S01146,C005,81.711
S01146,C006,845.899
S01146,C007,740.466
S01146,C008,815.301
S01146,C009,764.333
S01146,C010,756.738
S01146,C011,607.167
S01146,C012,493.387
S01146,C013,428.073
S01146,C014,332.714
S01146,C015,206.983
S01146,C016,788.974
S01146,C017,640.824
S01146,C018,623.315
S01146,C019,551.594
S01146,C020,447.647
S01147,C001,339.986
S01147,C002,249.43
S01147,C003,97.486
S01147,C004,93.362
S01147,C005,105.164
S01147,C006,797.3
S01147,C007,702.708
S01147,C008,779.183
S01147,C009,746.627
S01147,C010,750.487
S01147,C011,610.955
S01147,C012,500.959
S01147,C013,444.312
S01147,C014,345.973
S01147,C015,254.42
S01147,C016,722.782
S01147,C017,571.889
S01147,C018,549.569
S01147,C019,476.746
S01147,C020,398.942
S01148,C001,256.981
S01148,C002,291.733
S01148,C003,444.659
S01148,C004,476.987
S01148,C005,591.575
S01148,C006,484.234
S01148,C007,518.758
S01148,C008,582.492
S01148,C009,702.112
S01148,C010,783.457
S01148,C011,749.753
S01148,C012,702.014
S01148,C013,710.667
S01148,C014,646.701
S01148,C015,705.059
S01148,C016,241.128
S01148,C017,101.123
S01148,C018,26.52
S01148,C019,95.62
S01148,C020,336.464
S01149,C001,667.607
S01149,C002,591.905
S01149,C003,690.664
S01149,C004,657.084
S01149,C005,725.983
S01149,C006,80.694
S01149,C007,87.609
S01149,C008,97.829
S01149,C009,291.311
S01149,C010,405.293
S01149,C011,479.903
S01149,C012,516.605
S01149,C013,579.658
S01149,C014,588.279
S01149,C015,745.707
S01149,C016,341.998
S01149,C017,396.825
S01149,C018,520.959
S01149,C019,569.151
S01149,C020,352.621
S01150,C001,429.591
S01150,C002,322.241
S01150,C003,183.538
S01150,C004,130.352
S01150,C005,23.714
S01150,C006,804.607
S01150,C007,692.074
S01150,C008,765.697
S01150,C009,706.784
S01150,C010,696.289
S01150,C011,545.499
S01150,C012,431.54
S01150,C013,366.226
S01150,C014,270.771
S01150,C015,154.218
S01150,C016,767.127
S01150,C017,624.474
S01150,C018,619.068
S01150,C019,552.971
S01150,C020,409.265
S01151,C001,713.443
S01151,C002,577.857
S01151,C003,512.465
S01151,C004,430.419
S01151,C005,372.71
S01151,C006,724.218
S01151,C007,563.126
S01151,C008,611.9
S01151,C009,460.211
S01151,C010,395.466
S01151,C011,225.13
S01151,C012,133.783
S01151,C013,72.675
S01151,C014,143.454
S01151,C015,251.677
S01151,C016,832.747
S01151,C017,743.649
S01151,C018,800.793
S01151,C019,769.447
S01151,C020,452.523
S01152,C001,782.523
S01152,C002,678.9
S01152,C003,738.87
S01152,C004,684.543
S01152,C005,722.436
S01152,C006,283.543
S01152,C007,147.955
S01152,C008,119.869
S01152,C009,91.78
S01152,C010,206.8
S01152,C011,327.471
S01152,C012,402.839
S01152,C013,480.562
S01152,C014,523.41
S01152,C015,698.45
S01152,C016,546.284
S01152,C017,570.629
S01152,C018,688.456
S01152,C019,719.15
S01152,C020,417.511
S01153,C001,335.564
S01153,C002,247.504
S01153,C003,94.891
S01153,C004,97.367
S01153,C005,112.795
S01153,C006,800.308
S01153,C007,706.986
S01153,C008,783.593
S01153,C009,752.567
S01153,C010,757.121
S01153,C011,618.096
S01153,C012,508.276
S01153,C013,451.887
S01153,C014,353.523
S01153,C015,261.848
S01153,C016,722.919
S01153,C017,571.413
S01153,C018,547.422
S01153,C019,473.919
S01153,C020,402.211
S01154,C001,120.922
S01154,C002,37.117
S01154,C003,137.132
S01154,C004,192.467
S01154,C005,305.371
S01154,C006,656.167
S01154,C007,606.078
S01154,C008,683.66
S01154,C009,715.149
S01154,C010,755.0
S01154,C011,656.103
S01154,C012,568.111
S01154,C013,541.395
S01154,C014,451.57
S01154,C015,443.174
S01154,C016,517.453
S01154,C017,359.219
S01154,C018,317.912
S01154,C019,242.347
S01154,C020,297.421
S01155,C001,561.189
S01155,C002,425.073
S01155,C003,380.608
S01155,C004,300.587
S01155,C005,278.588
S01155,C006,613.313
S01155,C007,465.633
S01155,C008,527.659
S01155,C009,423.664
S01155,C010,399.405
S01155,C011,247.509
S01155,C012,136.321
S01155,C013,96.528
S01155,C014,46.62
S01155,C015,220.319
S01155,C016,685.797
S01155,C017,587.862
S01155,C018,641.518
S01155,C019,610.252
S01155,C020,298.074
S01156,C001,205.8
S01156,C002,209.655
S01156,C003,362.114
S01156,C004,390.059
S01156,C005,504.133
S01156,C006,484.395
S01156,C007,489.45
S01156,C008,559.465
S01156,C009,656.018
S01156,C010,728.569
S01156,C011,680.741
S01156,C012,625.506
S01156,C013,629.324
S01156,C014,561.91
S01156,C015,616.689
S01156,C016,288.641
S01156,C017,129.166
S01156,C018,105.711
S01156,C019,93.564
S01156,C020,263.894
S01157,C001,384.181
S01157,C002,304.341
S01157,C003,151.401
S01157,C004,150.862
S01157,C005,120.715
S01157,C006,855.485
S01157,C007,757.745
S01157,C008,833.71
S01157,C009,793.185
S01157,C010,790.937
S01157,C011,645.186
S01157,C012,532.536
S01157,C013,469.894
S01157,C014,373.206
S01157,C015,254.463
S01157,C016,781.595
S01157,C017,629.842
S01157,C018,603.45
S01157,C019,528.269
S01157,C020,456.815
S01158,C001,183.035
S01158,C002,286.929
S01158,C003,423.668
S01158,C004,479.536
S01158,C005,593.713
S01158,C006,640.177
S01158,C007,665.313
S01158,C008,732.419
S01158,C009,836.708
S01158,C010,908.675
S01158,C011,853.81
S01158,C012,789.951
S01158,C013,783.937
S01158,C014,706.395
S01158,C015,727.391
S01158,C016,388.426
S01158,C017,257.274
S01158,C018,134.978
S01158,C019,87.58
S01158,C020,438.257
S01159,C001,300.768
S01159,C002,188.445
S01159,C003,65.041
S01159,C004,18.595
S01159,C005,121.899
S01159,C006,715.844
S01159,C007,623.713
S01159,C008,700.626
S01159,C009,677.393
S01159,C010,689.128
S01159,C011,559.013
S01159,C012,454.179
S01159,C013,407.338
S01159,C014,309.692
S01159,C015,263.025
S01159,C016,646.184
S01159,C017,498.208
S01159,C018,486.104
S01159,C019,419.174
S01159,C020,317.726
S01160,C001,40.15
S01160,C002,97.379
S01160,C003,209.283
S01160,C004,272.019
S01160,C005,383.041
S01160,C006,668.831
S01160,C007,638.479
S01160,C008,714.605
S01160,C009,765.741
S01160,C010,813.958
S01160,C011,724.602
S01160,C012,641.257
S01160,C013,618.426
S01160,C014,530.301
S01160,C015,523.221
S01160,C016,494.839
S01160,C017,335.523
S01160,C018,268.883
S01160,C019,185.062
S01160,C020,343.176
S01161,C001,736.361
S01161,C002,619.065
S01161,C003,655.006
S01161,C004,592.161
S01161,C005,615.189
S01161,C006,374.075
S01161,C007,208.36
S01161,C008,226.489
S01161,C009,68.908
S01161,C010,126.023
S01161,C011,197.642
S01161,C012,270.962
S01161,C013,349.814
S01161,C014,399.674
S01161,C015,576.433
S01161,C016,591.24
S01161,C017,579.395
S01161,C018,686.007
S01161,C019,700.793
S01161,C020,364.473
S01162,C001,588.721
S01162,C002,491.613
S01162,C003,569.171
S01162,C004,526.173
S01162,C005,585.632
S01162,C006,221.877
S01162,C007,83.496
S01162,C008,160.477
S01162,C009,233.006
S01162,C010,327.106
S01162,C011,356.672
S01162,C012,375.82
S01162,C013,434.157
S01162,C014,439.312
S01162,C015,597.692
S01162,C016,390.7
S01162,C017,383.845
S01162,C018,497.072
S01162,C019,523.682
S01162,C020,233.509
S01163,C001,451.548
S01163,C002,450.682
S01163,C003,597.75
S01163,C004,608.501
S01163,C005,714.931
S01163,C006,318.571
S01163,C007,406.453
S01163,C008,451.815
S01163,C009,615.416
S01163,C010,715.783
S01163,C011,727.259
S01163,C012,710.589
S01163,C013,741.553
S01163,C014,701.158
S01163,C015,801.236
S01163,C016,39.117
S01163,C017,121.057
S01163,C018,218.162
S01163,C019,297.73
S01163,C020,368.127
S01164,C001,432.66
S01164,C002,313.779
S01164,C003,367.637
S01164,C004,320.785
S01164,C005,383.539
S01164,C006,399.917
S01164,C007,289.043
S01164,C008,365.499
S01164,C009,367.08
S01164,C010,413.629
S01164,C011,348.461
S01164,C012,300.758
S01164,C013,322.799
S01164,C014,286.249
S01164,C015,416.402
S01164,C016,439.51
S01164,C017,352.803
S01164,C018,428.172
S01164,C019,420.08
S01164,C020,68.455
S01165,C001,149.091
S01165,C002,237.499
S01165,C003,379.532
S01165,C004,431.274
S01165,C005,546.234
S01165,C006,607.149
S01165,C007,622.145
S01165,C008,691.181
S01165,C009,788.256
S01165,C010,857.832
S01165,C011,800.259
S01165,C012,735.661
S01165,C013,729.656
S01165,C014,652.568
S01165,C015,677.227
S01165,C016,372.413
S01165,C017,228.26
S01165,C018,117.676
S01165,C019,41.494
S01165,C020,385.42
S01166,C001,825.148
S01166,C002,697.485
S01166,C003,701.983
S01166,C004,628.845
S01166,C005,623.658
S01166,C006,525.271
S01166,C007,360.484
S01166,C008,372.079
S01166,C009,170.186
S01166,C010,70.155
S01166,C011,104.696
S01166,C012,218.784
S01166,C013,297.994
S01166,C014,378.153
S01166,C015,549.109
S01166,C016,737.862
S01166,C017,711.853
S01166,C018,810.099
S01166,C019,813.909
S01166,C020,463.989
S01167,C001,756.045
S01167,C002,647.855
S01167,C003,701.041
S01167,C004,644.305
S01167,C005,678.572
S01167,C006,306.007
S01167,C007,152.026
S01167,C008,148.101
S01167,C009,62.556
S01167,C010,176.899
S01167,C011,282.727
S01167,C012,355.252
S01167,C013,432.776
S01167,C014,476.125
S01167,C015,651.524
S01167,C016,551.112
S01167,C017,561.864
S01167,C018,676.284
S01167,C019,701.593
S01167,C020,386.929
S01168,C001,139.396
S01168,C002,258.458
S01168,C003,385.075
S01168,C004,446.463
S01168,C005,558.708
S01168,C006,674.585
S01168,C007,687.977
S01168,C008,757.696
S01168,C009,850.148
S01168,C010,916.377
S01168,C011,851.569
S01168,C012,781.421
S01168,C013,769.812
S01168,C014,688.131
S01168,C015,696.815
S01168,C016,434.712
S01168,C017,294.778
S01168,C018,178.791
S01168,C019,108.92
S01168,C020,440.707
S01169,C001,528.769
S01169,C002,393.232
S01169,C003,335.694
S01169,C004,254.463
S01169,C005,226.437
S01169,C006,641.2
S01169,C007,500.075
S01169,C008,565.413
S01169,C009,471.938
S01169,C010,451.202
S01169,C011,299.486
S01169,C012,187.076
S01169,C013,134.94
S01169,C014,41.388
S01169,C015,176.776
S01169,C016,691.848
S01169,C017,583.896
S01169,C018,627.861
S01169,C019,590.188
S01169,C020,299.943
S01170,C001,220.487
S01170,C002,291.084
S01170,C003,439.724
S01170,C004,484.27
S01170,C005,599.909
S01170,C006,561.772
S01170,C007,594.57
S01170,C008,659.404
S01170,C009,773.618
S01170,C010,851.198
S01170,C011,808.091
S01170,C012,752.746
S01170,C013,754.498
S01170,C014,683.694
S01170,C015,724.177
S01170,C016,308.597
S01170,C017,178.693
S01170,C018,54.755
S01170,C019,60.509
S01170,C020,391.39
S01171,C001,823.495
S01171,C002,706.011
S01171,C003,738.509
S01171,C004,673.476
S01171,C005,689.665
S01171,C006,414.439
S01171,C007,260.664
S01171,C008,253.297
S01171,C009,46.908
S01171,C010,71.588
S01171,C011,218.886
S01171,C012,316.974
S01171,C013,398.631
S01171,C014,461.947
S01171,C015,638.693
S01171,C016,657.532
S01171,C017,657.922
S01171,C018,767.699
S01171,C019,785.469
S01171,C020,451.549
S01172,C001,709.001
S01172,C002,644.381
S01172,C003,752.076
S01172,C004,723.282
S01172,C005,796.799
S01172,C006,32.019
S01172,C007,162.832
S01172,C008,144.484
S01172,C009,351.229
S01172,C010,467.131
S01172,C011,553.447
S01172,C012,593.793
S01172,C013,657.432
S01172,C014,665.589
S01172,C015,821.409
S01172,C016,329.387
S01172,C017,414.414
S01172,C018,538.916
S01172,C019,596.382
S01172,C020,417.349
S01173,C001,366.135
S01173,C002,247.887
S01173,C003,130.313
S01173,C004,54.837
S01173,C005,65.278
S01173,C006,726.05
S01173,C007,620.388
S01173,C008,695.566
S01173,C009,652.805
S01173,C010,654.192
S01173,C011,514.759
S01173,C012,405.613
S01173,C013,352.104
S01173,C014,253.598
S01173,C015,196.744
S01173,C016,682.703
S01173,C017,540.796
S01173,C018,539.762
S01173,C019,477.249
S01173,C020,328.505
S01174,C001,532.839
S01174,C002,501.902
S01174,C003,636.329
S01174,C004,630.782
S01174,C005,726.886
S01174,C006,192.002
S01174,C007,294.913
S01174,C008,331.292
S01174,C009,508.464
S01174,C010,615.04
S01174,C011,648.719
S01174,C012,649.854
S01174,C013,692.729
S01174,C014,668.235
S01174,C015,791.478
S01174,C016,108.505
S01174,C017,207.785
S01174,C018,327.28
S01174,C019,396.229
S01174,C020,348.664
S01175,C001,762.68
S01175,C002,681.61
S01175,C003,771.935
S01175,C004,732.24
S01175,C005,792.126
S01175,C006,136.995
S01175,C007,123.764
S01175,C008,57.155
S01175,C009,255.721
S01175,C010,371.371
S01175,C011,478.245
S01175,C012,535.499
S01175,C013,606.494
S01175,C014,630.002
S01175,C015,796.403
S01175,C016,430.166
S01175,C017,494.607
S01175,C018,618.929
S01175,C019,667.258
S01175,C020,433.266
S01176,C001,358.212
S01176,C002,250.964
S01176,C003,112.962
S01176,C004,63.488
S01176,C005,64.334
S01176,C006,761.969
S01176,C007,660.395
S01176,C008,736.074
S01176,C009,696.305
S01176,C010,697.717
S01176,C011,557.13
S01176,C012,447.052
S01176,C013,390.963
S01176,C014,292.521
S01176,C015,213.481
S01176,C016,705.684
S01176,C017,559.523
S01176,C018,549.076
S01176,C019,481.668
S01176,C020,363.346
S01177,C001,539.903
S01177,C002,524.257
S01177,C003,665.124
S01177,C004,666.214
S01177,C005,766.593
S01177,C006,237.942
S01177,C007,354.767
S01177,C008,386.869
S01177,C009,568.736
S01177,C010,676.119
S01177,C011,709.897
S01177,C012,708.891
S01177,C013,749.696
S01177,C014,721.542
S01177,C015,838.665
S01177,C016,64.73
S01177,C017,207.108
S01177,C018,314.778
S01177,C019,391.818
S01177,C020,396.195
S01178,C001,647.061
S01178,C002,511.157
S01178,C003,453.443
S01178,C004,371.637
S01178,C005,326.304
S01178,C006,672.92
S01178,C007,516.215
S01178,C008,570.539
S01178,C009,436.69
S01178,C010,388.296
S01178,C011,220.498
S01178,C012,108.351
S01178,C013,27.072
S01178,C014,79.988
S01178,C015,225.964
S01178,C016,767.855
S01178,C017,675.476
S01178,C018,731.451
S01178,C019,700.242
S01178,C020,384.613
S01179,C001,518.856
S01179,C002,396.279
S01179,C003,281.63
S01179,C004,207.587
S01179,C005,111.547
S01179,C006,783.116
